#  BetaPic_CJB_S11_Final_SLSHLH_bcd_fin.txt					
#  processed with PEP version 3 (August 31, 2006)					
#  Comments:					
#  LH 03, SH 02+04, SL1 05+07+09, SL2 03+05+07					
#  (SH + 0.22 [~sky]) X 1.068					
#  truncated SH below 13.975 micron					
#  used SL bonus order from 7.41 to 8.40 micron					
#  ---					
#######################################################			
#  Wave (micron), Flux (Jy), error (spectrum), order, Stn Dev					

11.072400	3.888200	0.014339	0.014339	1	0.003480
11.132900	3.848490	0.014264	0.014264	1	0.003737
11.193400	3.873280	0.014487	0.014487	1	0.004198
11.253900	3.816710	0.015399	0.015399	1	0.002960
11.314400	3.656520	0.022101	0.022101	1	0.003089
11.374800	3.731220	0.013858	0.013858	1	0.002704
11.435300	3.629140	0.013782	0.013782	1	0.003038
11.495800	3.614180	0.014288	0.014288	1	0.003765
11.556300	3.576190	0.013528	0.013528	1	0.002920
11.616800	3.584930	0.013791	0.013791	1	0.003383
11.677200	3.594620	0.013918	0.013918	1	0.002788
11.737700	3.487870	0.013607	0.013607	1	0.002496
11.798200	3.457780	0.013590	0.013590	1	0.003437
11.858700	3.424990	0.013528	0.013528	1	0.002924
11.919200	3.424970	0.013595	0.013595	1	0.003007
11.979700	3.398760	0.013530	0.013530	1	0.002958
12.040100	3.379300	0.013516	0.013516	1	0.002818
12.100600	3.368310	0.013535	0.013535	1	0.002498
12.161100	3.400280	0.013719	0.013719	1	0.002519
12.221600	3.412260	0.013851	0.013851	1	0.002580
12.282100	3.393650	0.013898	0.013898	1	0.002249
12.342600	3.424670	0.016234	0.016234	1	0.002707
12.403100	3.404150	0.018212	0.018212	1	0.003176
12.463500	3.414600	0.013918	0.013918	1	0.002906
12.524000	3.311240	0.013986	0.013986	1	0.002708
12.584500	3.361600	0.014872	0.014872	1	0.002964
12.645000	3.380480	0.013856	0.013856	1	0.003323
12.705500	3.329560	0.013843	0.013843	1	0.003640
12.766000	3.323050	0.013872	0.013872	1	0.003902
12.826400	3.286990	0.013728	0.013728	1	0.004463
12.886900	3.340210	0.014028	0.014028	1	0.002707
12.947400	3.245280	0.013729	0.013729	1	0.003137
13.007900	3.257350	0.013814	0.013814	1	0.003099
13.068400	3.162340	0.013593	0.013593	1	0.003476
13.128900	3.348600	0.014583	0.014583	1	0.003362
13.189300	3.250920	0.013989	0.013989	1	0.003398
13.249800	3.301740	0.014122	0.014122	1	0.002967
13.310300	3.206020	0.013714	0.013714	1	0.003260
13.370800	3.222090	0.013904	0.013904	1	0.004185
13.431300	3.289010	0.014124	0.014124	1	0.003887
13.491800	3.225880	0.013861	0.013861	1	0.004307
13.552200	3.302770	0.014126	0.014126	1	0.003541
13.612700	3.370070	0.014367	0.014367	1	0.004059
13.673200	3.283170	0.014056	0.014056	1	0.003252
13.733700	3.260320	0.013937	0.013937	1	0.003553
13.794200	3.363720	0.014457	0.014457	1	0.005435
13.854700	3.465950	0.014978	0.014978	1	0.004198
13.915100	3.351020	0.014454	0.014454	1	0.004045
13.975600	3.359030	0.014212	0.014212	1	0.003357
13.984600	3.422740	0.504269	0.504269	15	0.005798
13.995300	3.331710	0.485943	0.485943	15	0.005853
14.006100	3.314370	0.480278	0.480278	15	0.007138
14.016900	3.332770	0.482163	0.482163	15	0.007309
14.027700	3.332850	0.482014	0.482014	15	0.005445
14.038500	3.412770	0.498603	0.498603	15	0.006412
14.049300	3.363090	0.489614	0.489614	15	0.005580
14.060100	3.367430	0.489461	0.489461	15	0.007195
14.070900	3.311070	0.334614	0.334614	15	0.004883
14.081700	3.317200	0.335005	0.335005	15	0.005579
14.092600	3.328900	0.336231	0.336231	15	0.005159
14.103400	3.294430	0.331181	0.331181	15	0.005393
14.114300	3.325040	0.334362	0.334362	15	0.004976
14.125100	3.308560	0.331481	0.331481	15	0.005822
14.136000	3.316690	0.331208	0.331208	15	0.005423
14.146900	3.287650	0.325356	0.325356	15	0.004318
14.157700	3.292690	0.325052	0.325052	15	0.004516
14.168600	3.298060	0.324533	0.324533	15	0.005147
14.179500	3.258520	0.317571	0.317571	15	0.004579
14.190400	3.273780	0.317519	0.317519	15	0.005401
14.201400	3.240000	0.311453	0.311453	15	0.004862
14.212300	3.240570	0.445874	0.445874	14	0.005372
14.223200	3.283110	0.452927	0.452927	14	0.004600
14.234200	3.289300	0.454136	0.454136	14	0.004482
14.245100	3.316030	0.458278	0.458278	14	0.004420
14.256100	3.163790	0.429775	0.429775	14	0.004055
14.267100	3.284450	0.449626	0.449626	14	0.003967
14.278100	3.231640	0.438474	0.438474	14	0.004175
14.289000	3.351220	0.458797	0.458797	14	0.004217
14.300000	3.283890	0.445740	0.445740	14	0.004510
14.311000	3.221190	0.434140	0.434140	14	0.003912
14.322100	3.251280	0.438223	0.438223	14	0.004776
14.333100	3.251030	0.436836	0.436836	14	0.003790
14.344100	3.380700	0.457619	0.457619	14	0.004480
14.355100	3.284900	0.440192	0.440192	14	0.004613
14.366200	3.283350	0.440683	0.440683	14	0.004286
14.377200	3.264500	0.437307	0.437307	14	0.004894
14.388300	3.292990	0.441563	0.441563	14	0.004973
14.399400	3.359340	0.452024	0.452024	14	0.004626
14.410500	3.318690	0.444224	0.444224	14	0.004653
14.421500	3.329790	0.444759	0.444759	14	0.004805
14.432600	3.258460	0.432141	0.432141	14	0.004404
14.443800	3.306060	0.438622	0.438622	14	0.003730
14.454900	3.354970	0.445027	0.445027	14	0.003749
14.466000	3.351320	0.443571	0.443571	14	0.004211
14.477100	3.349510	0.442824	0.442824	14	0.004093
14.488300	3.247830	0.423793	0.423793	14	0.004341
14.499400	3.286490	0.428812	0.428812	14	0.004035
14.510600	3.332300	0.435830	0.435830	14	0.004159
14.521700	3.338660	0.435816	0.435816	14	0.004290
14.532900	3.365980	0.440153	0.440153	14	0.004452
14.544100	3.249710	0.419146	0.419146	14	0.005178
14.555300	3.308320	0.427006	0.427006	14	0.004624
14.566500	3.317930	0.427136	0.427136	14	0.004027
14.577700	3.342660	0.430012	0.430012	14	0.004233
14.588900	3.364920	0.433448	0.433448	14	0.004118
14.600100	3.292740	0.420545	0.420545	14	0.005032
14.611400	3.331530	0.425913	0.425913	14	0.004524
14.622600	3.322780	0.425395	0.425395	14	0.003954
14.633900	3.425850	0.442343	0.442343	14	0.005272
14.645100	3.473470	0.453199	0.453199	14	0.004115
14.656400	3.394610	0.437172	0.437172	14	0.004810
14.667700	3.402860	0.435682	0.435682	14	0.004502
14.679000	3.309350	0.416637	0.416637	14	0.004761
14.690300	3.423190	0.433525	0.433525	14	0.005016
14.701600	3.403320	0.430258	0.430258	14	0.004222
14.712900	3.382880	0.426622	0.426622	14	0.004148
14.724200	3.384770	0.426786	0.426786	14	0.004244
14.735500	3.336890	0.418310	0.418310	14	0.004125
14.746900	3.449950	0.435313	0.435313	14	0.004759
14.758200	3.412130	0.426511	0.426511	14	0.004648
14.769600	3.432790	0.429452	0.429452	14	0.004449
14.780900	3.406340	0.423442	0.423442	14	0.004094
14.792300	3.368310	0.415879	0.415879	14	0.004049
14.803700	3.469670	0.430120	0.430120	14	0.004442
14.815100	3.413970	0.418796	0.418796	14	0.005192
14.826500	3.476980	0.427578	0.427578	14	0.004600
14.837900	3.431060	0.419371	0.419371	14	0.004435
14.849300	3.377570	0.411477	0.411477	14	0.004388
14.860800	3.489360	0.428462	0.428462	14	0.004644
14.872200	3.458850	0.422024	0.422024	14	0.004265
14.883600	3.533340	0.433785	0.433785	14	0.005099
14.895100	3.447740	0.419016	0.419016	14	0.004565
14.906500	3.399390	0.409918	0.409918	14	0.004769
14.918000	3.471160	0.420435	0.420435	14	0.004885
14.929500	3.421940	0.412327	0.412327	14	0.005614
14.941000	3.493490	0.421833	0.421833	14	0.004833
14.952500	3.450220	0.413938	0.413938	14	0.004138
14.964000	3.404170	0.406145	0.406145	14	0.004263
14.975500	3.452510	0.412718	0.412718	14	0.004787
14.987000	3.422400	0.406092	0.406092	14	0.005360
14.998600	3.496940	0.416121	0.416121	14	0.005330
15.010100	3.460400	0.409065	0.409065	14	0.005953
15.021700	3.421750	0.401842	0.401842	14	0.006035
15.033200	3.446850	0.403748	0.403748	14	0.005721
15.044800	3.425240	0.399291	0.399291	14	0.005127
15.056400	3.511190	0.411310	0.411310	14	0.006604
15.067900	3.489130	0.406815	0.406815	14	0.007387
15.079500	3.434190	0.398132	0.398132	14	0.005232
15.091100	3.454790	0.400518	0.400518	14	0.006810
15.102700	3.412040	0.391625	0.391625	14	0.006616
15.114400	3.501280	0.402198	0.402198	14	0.007422
15.126000	3.379610	0.268854	0.268854	14	0.005473
15.137600	3.381360	0.267515	0.267515	14	0.005095
15.149300	3.424350	0.271917	0.271917	14	0.005677
15.160900	3.370480	0.265990	0.265990	14	0.004740
15.172600	3.433300	0.271494	0.271494	14	0.005346
15.184300	3.398050	0.265925	0.265925	14	0.005765
15.196000	3.378670	0.262824	0.262824	14	0.005228
15.207700	3.431240	0.267346	0.267346	14	0.006059
15.219400	3.384730	0.262194	0.262194	14	0.005211
15.231100	3.476130	0.272180	0.272180	14	0.005757
15.242800	3.425380	0.265812	0.265812	14	0.005974
15.254500	3.452340	0.269691	0.269691	14	0.006975
15.266300	3.558130	0.280085	0.280085	14	0.005516
15.278000	3.477600	0.270160	0.270160	14	0.006426
15.289800	3.573460	0.282458	0.282458	14	0.007300
15.301500	3.483930	0.381626	0.381626	13	0.004506
15.313300	3.404000	0.370482	0.370482	13	0.003663
15.325100	3.486390	0.379483	0.379483	13	0.005226
15.336900	3.450790	0.373405	0.373405	13	0.004694
15.348700	3.553890	0.386820	0.386820	13	0.005492
15.360500	3.501610	0.378200	0.378200	13	0.005614
15.372300	3.431320	0.369570	0.369570	13	0.005296
15.384200	3.482940	0.377233	0.377233	13	0.005608
15.396000	3.469140	0.375475	0.375475	13	0.005408
15.407900	3.573230	0.388883	0.388883	13	0.005347
15.419700	3.606960	0.393381	0.393381	13	0.004886
15.431600	3.531860	0.382299	0.382299	13	0.005421
15.443400	3.531840	0.381210	0.381210	13	0.005312
15.455300	3.489060	0.373784	0.373784	13	0.004466
15.467200	3.559460	0.381534	0.381534	13	0.004847
15.479100	3.635770	0.390158	0.390158	13	0.005717
15.491000	3.560800	0.379418	0.379418	13	0.005002
15.503000	3.588380	0.382494	0.382494	13	0.004280
15.514900	3.506880	0.370324	0.370324	13	0.005029
15.526800	3.506640	0.367717	0.367717	13	0.005032
15.538800	3.621190	0.381579	0.381579	13	0.005581
15.550700	3.572100	0.373577	0.373577	13	0.005452
15.562700	3.640750	0.382357	0.382357	13	0.004823
15.574700	3.547490	0.368723	0.368723	13	0.004659
15.586700	3.505330	0.362563	0.362563	13	0.004642
15.598700	3.627370	0.377005	0.377005	13	0.004552
15.610700	3.596800	0.371475	0.371475	13	0.005483
15.622700	3.670240	0.380615	0.380615	13	0.004924
15.634700	3.648950	0.376831	0.376831	13	0.005259
15.646700	3.545680	0.362853	0.362853	13	0.005014
15.658800	3.618470	0.371470	0.371470	13	0.004494
15.670800	3.586650	0.365605	0.365605	13	0.004458
15.682900	3.657610	0.374318	0.374318	13	0.004573
15.694900	3.694440	0.378087	0.378087	13	0.004797
15.707000	3.575670	0.362118	0.362118	13	0.004056
15.719100	3.636670	0.370189	0.370189	13	0.004543
15.731200	3.620820	0.365693	0.365693	13	0.004729
15.743300	3.647700	0.369904	0.369904	13	0.004892
15.755400	3.744670	0.381510	0.381510	13	0.005107
15.767600	3.657410	0.369757	0.369757	13	0.005248
15.779700	3.681690	0.372848	0.372848	13	0.004929
15.791800	3.649600	0.366432	0.366432	13	0.004586
15.804000	3.645300	0.365926	0.365926	13	0.005008
15.816100	3.769190	0.380672	0.380672	13	0.005611
15.828300	3.736500	0.375540	0.375540	13	0.004495
15.840500	3.707460	0.370389	0.370389	13	0.004695
15.852700	3.737640	0.372511	0.372511	13	0.004496
15.864900	3.689350	0.365080	0.365080	13	0.004344
15.877100	3.803720	0.378281	0.378281	13	0.005307
15.889300	3.824830	0.379649	0.379649	13	0.004615
15.901500	3.823150	0.379790	0.379790	13	0.005921
15.913800	3.847000	0.382280	0.382280	13	0.004528
15.926000	3.799620	0.376062	0.376062	13	0.004981
15.938300	3.802000	0.374069	0.374069	13	0.004885
15.950500	3.878980	0.382244	0.382244	13	0.004753
15.962800	3.857150	0.377933	0.377933	13	0.005256
15.975100	3.890950	0.381079	0.381079	13	0.005643
15.987400	3.867930	0.378367	0.378367	13	0.005509
15.999700	3.854000	0.375917	0.375917	13	0.005889
16.012000	3.936290	0.386169	0.386169	13	0.005681
16.024300	3.948140	0.387605	0.387605	13	0.005065
16.036700	3.938290	0.383892	0.383892	13	0.005525
16.049000	3.918490	0.380407	0.380407	13	0.006428
16.061300	3.821960	0.368197	0.368197	13	0.004596
16.073700	3.853250	0.370512	0.370512	13	0.005604
16.086100	3.830880	0.366728	0.366728	13	0.006323
16.098400	3.855440	0.369471	0.369471	13	0.007210
16.110800	3.916310	0.374599	0.374599	13	0.007581
16.123200	3.861150	0.366195	0.366195	13	0.006781
16.135700	3.824510	0.358477	0.358477	13	0.006369
16.148100	3.847770	0.358163	0.358163	13	0.006172
16.160500	3.853880	0.359113	0.359113	13	0.006114
16.172900	3.922750	0.365801	0.365801	13	0.006022
16.185400	3.916650	0.362622	0.362622	13	0.006907
16.197800	3.912190	0.362639	0.362639	13	0.006883
16.210300	3.936770	0.365261	0.365261	13	0.006497
16.222800	3.893700	0.356357	0.356357	13	0.007961
16.235300	3.919390	0.357898	0.357898	13	0.007897
16.247700	3.934210	0.356956	0.356956	13	0.008810
16.260300	3.934420	0.356352	0.356352	13	0.007697
16.272800	3.954780	0.358375	0.358375	13	0.007792
16.285300	3.943910	0.356231	0.356231	13	0.008329
16.297800	3.937540	0.355391	0.355391	13	0.007865
16.310400	4.012210	0.361737	0.361737	13	0.008142
16.322900	3.977220	0.354692	0.354692	13	0.008119
16.335500	4.008010	0.358915	0.358915	13	0.007875
16.348000	4.054380	0.364002	0.364002	13	0.006925
16.360600	3.936240	0.246781	0.246781	13	0.005779
16.373200	3.931380	0.246231	0.246231	13	0.005948
16.385800	3.962360	0.247858	0.247858	13	0.006601
16.398400	3.932110	0.244319	0.244319	13	0.006289
16.411000	3.970520	0.247093	0.247093	13	0.005608
16.423700	4.005560	0.250188	0.250188	13	0.006474
16.436300	3.950100	0.244452	0.244452	13	0.005628
16.448900	3.928060	0.341973	0.341973	12	0.005617
16.461600	3.898060	0.338156	0.338156	12	0.006510
16.474300	3.841220	0.330845	0.330845	12	0.005310
16.486900	3.930570	0.339698	0.339698	12	0.005147
16.499600	3.910140	0.336742	0.336742	12	0.006584
16.512300	3.940720	0.340194	0.340194	12	0.006530
16.525000	3.954060	0.341412	0.341412	12	0.006055
16.537800	3.891750	0.334253	0.334253	12	0.005366
16.550500	3.935340	0.339323	0.339323	12	0.005180
16.563200	3.947120	0.338092	0.338092	12	0.005588
16.576000	3.974180	0.340963	0.340963	12	0.005810
16.588700	4.040870	0.346174	0.346174	12	0.005148
16.601500	4.013440	0.343874	0.343874	12	0.004997
16.614300	3.972370	0.339662	0.339662	12	0.005157
16.627100	4.025850	0.346287	0.346287	12	0.005749
16.639900	4.020270	0.345129	0.345129	12	0.005074
16.652700	4.082610	0.350213	0.350213	12	0.005609
16.665500	4.100040	0.350587	0.350587	12	0.005800
16.678300	4.093720	0.349836	0.349836	12	0.006201
16.691100	4.090250	0.347203	0.347203	12	0.006892
16.704000	4.042920	0.341585	0.341585	12	0.006707
16.716800	4.047970	0.339743	0.339743	12	0.006413
16.729700	4.129970	0.345923	0.345923	12	0.006374
16.742600	4.084950	0.339290	0.339290	12	0.005597
16.755400	4.091220	0.338812	0.338812	12	0.005425
16.768300	4.063590	0.335706	0.335706	12	0.005440
16.781200	4.003360	0.328902	0.328902	12	0.005318
16.794200	4.044070	0.332477	0.332477	12	0.005869
16.807100	4.113230	0.340284	0.340284	12	0.005618
16.820000	4.139370	0.342565	0.342565	12	0.005943
16.833000	4.179130	0.347766	0.347766	12	0.005431
16.845900	4.174640	0.347728	0.347728	12	0.005371
16.858900	4.103220	0.338941	0.338941	12	0.005730
16.871800	4.135000	0.342444	0.342444	12	0.004806
16.884800	4.123490	0.337790	0.337790	12	0.004676
16.897800	4.156560	0.339760	0.339760	12	0.005179
16.910800	4.185930	0.342728	0.342728	12	0.005561
16.923800	4.118330	0.334753	0.334753	12	0.005690
16.936900	4.119220	0.334443	0.334443	12	0.006045
16.949900	4.150770	0.338298	0.338298	12	0.005299
16.962900	4.165830	0.339121	0.339121	12	0.004894
16.976000	4.259550	0.347728	0.347728	12	0.005569
16.989100	4.271060	0.347192	0.347192	12	0.005559
17.002100	4.209770	0.339988	0.339988	12	0.005455
17.015200	4.205510	0.339475	0.339475	12	0.005038
17.028300	4.187000	0.336927	0.336927	12	0.005554
17.041400	4.205910	0.339235	0.339235	12	0.005776
17.054500	4.262000	0.343963	0.343963	12	0.006540
17.067600	4.275130	0.343937	0.343937	12	0.005191
17.080800	4.272560	0.342170	0.342170	12	0.005335
17.093900	4.265300	0.340825	0.340825	12	0.005624
17.107100	4.236350	0.337311	0.337311	12	0.005682
17.120300	4.311320	0.344659	0.344659	12	0.005794
17.133400	4.326020	0.344420	0.344420	12	0.006172
17.146600	4.288940	0.338464	0.338464	12	0.005956
17.159800	4.309540	0.337759	0.337759	12	0.005786
17.173000	4.268920	0.331560	0.331560	12	0.005987
17.186200	4.282750	0.332065	0.332065	12	0.006397
17.199400	4.318580	0.334815	0.334815	12	0.006256
17.212700	4.355280	0.337576	0.337576	12	0.006622
17.225900	4.371450	0.337139	0.337139	12	0.005809
17.239200	4.400800	0.339042	0.339042	12	0.005783
17.252500	4.353880	0.334332	0.334332	12	0.005303
17.265700	4.344080	0.333345	0.333345	12	0.005997
17.279000	4.409750	0.340131	0.340131	12	0.005939
17.292300	4.425910	0.342410	0.342410	12	0.005998
17.305600	4.453100	0.343456	0.343456	12	0.006855
17.318900	4.455450	0.342521	0.342521	12	0.007518
17.332300	4.437220	0.340303	0.340303	12	0.006664
17.345600	4.457590	0.344655	0.344655	12	0.006843
17.358900	4.505950	0.348370	0.348370	12	0.006853
17.372300	4.498460	0.344849	0.344849	12	0.006414
17.385700	4.553590	0.348526	0.348526	12	0.006608
17.399000	4.559550	0.346759	0.346759	12	0.007520
17.412400	4.534860	0.342182	0.342182	12	0.006477
17.425800	4.503380	0.337995	0.337995	12	0.007722
17.439300	4.519910	0.338953	0.338953	12	0.006546
17.452700	4.554030	0.341251	0.341251	12	0.007678
17.466100	4.560330	0.340351	0.340351	12	0.007564
17.479500	4.540100	0.336549	0.336549	12	0.007122
17.493000	4.585760	0.340757	0.340757	12	0.007744
17.506500	4.617320	0.341566	0.341566	12	0.007965
